sentence_id,sentence,obj1_shape,obj1_colour,obj1_size,relation,obj2_shape,obj2_colour,obj2_size,template_id
2857,there is a small green square inside a large orange square,square,green,small,inside,square,orange,large,2
2858,there is a medium blue rectangle above a medium purple hexagon,rectangle,blue,medium,above,hexagon,purple,medium,2
2859,a medium rectangle is inside a large square,rectangle,pink,medium,inside,square,blue,large,5
2860,a large grey hexagon is positioned to the left of a medium purple rectangle,hexagon,grey,large,to the left of,rectangle,purple,medium,6
2861,a large rectangle is above a small pentagon,rectangle,red,large,above,pentagon,orange,small,5
2862,a yellow oval is next to a blue oval,oval,yellow,large,next to,oval,blue,large,4
2863,a medium diamond is inside a large rectangle,diamond,blue,medium,inside,rectangle,purple,large,5
2864,a pink hexagon is above a yellow hexagon,hexagon,pink,large,above,hexagon,yellow,small,4
2865,a green diamond is next to a pink square,diamond,green,large,next to,square,pink,small,4
2866,a yellow rectangle is next to a grey triangle,rectangle,yellow,small,next to,triangle,grey,small,4
2867,a small red square is below a small blue rectangle,square,red,small,below,rectangle,blue,small,1
2868,a small pink rectangle is inside a medium purple triangle,rectangle,pink,small,inside,triangle,purple,medium,1
2869,a small triangle is next to a medium circle,triangle,grey,small,next to,circle,green,medium,5
2870,a medium hexagon is below a small hexagon,hexagon,brown,medium,below,hexagon,blue,small,5
2871,a small grey oval is positioned to the right of a large purple pentagon,oval,grey,small,to the right of,pentagon,purple,large,6
2872,there is a small orange oval to the left of a medium blue circle,oval,orange,small,to the left of,circle,blue,medium,2
2873,a small orange rectangle is positioned inside a large green circle,rectangle,orange,small,inside,circle,green,large,6
2874,a small grey hexagon is positioned next to a large grey triangle,hexagon,grey,small,next to,triangle,grey,large,6
2875,a medium red triangle is below a small green oval,triangle,red,medium,below,oval,green,small,1
2876,there is a small green diamond below a large blue hexagon,diamond,green,small,below,hexagon,blue,large,2
2877,a large hexagon is above a large square,hexagon,brown,large,above,square,purple,large,5
2878,one small yellow triangle is above one small grey circle,triangle,yellow,small,above,circle,grey,small,3
2879,a large purple rectangle is next to a medium yellow oval,rectangle,purple,large,next to,oval,yellow,medium,1
2880,a small pink circle is to the left of a medium yellow pentagon,circle,pink,small,to the left of,pentagon,yellow,medium,1
2881,a small grey circle is positioned to the left of a small yellow triangle,circle,grey,small,to the left of,triangle,yellow,small,6
2882,a small brown circle is inside a medium red diamond,circle,brown,small,inside,diamond,red,medium,1
2883,a small rectangle is below a medium diamond,rectangle,grey,small,below,diamond,pink,medium,5
2884,one large brown pentagon is next to one medium purple triangle,pentagon,brown,large,next to,triangle,purple,medium,3
2885,a blue diamond is below a purple diamond,diamond,blue,medium,below,diamond,purple,small,4
2886,a small circle is to the left of a large square,circle,orange,small,to the left of,square,purple,large,5
2887,a small purple pentagon is inside a medium green pentagon,pentagon,purple,small,inside,pentagon,green,medium,1
2888,there is a medium yellow rectangle next to a medium green hexagon,rectangle,yellow,medium,next to,hexagon,green,medium,2
2889,there is a large grey pentagon to the right of a medium yellow circle,pentagon,grey,large,to the right of,circle,yellow,medium,2
2890,one medium red square is below one medium purple square,square,red,medium,below,square,purple,medium,3
2891,a small circle is below a medium triangle,circle,green,small,below,triangle,purple,medium,5
2892,a medium rectangle is above a small oval,rectangle,green,medium,above,oval,purple,small,5
2893,a blue triangle is inside a purple diamond,triangle,blue,small,inside,diamond,purple,large,4
2894,there is a medium brown square below a medium blue hexagon,square,brown,medium,below,hexagon,blue,medium,2
2895,a large brown diamond is to the right of a medium grey triangle,diamond,brown,large,to the right of,triangle,grey,medium,1
2896,one large purple oval is below one small red diamond,oval,purple,large,below,diamond,red,small,3
2897,one medium blue hexagon is to the left of one medium yellow square,hexagon,blue,medium,to the left of,square,yellow,medium,3
2898,a small oval is to the right of a small hexagon,oval,purple,small,to the right of,hexagon,orange,small,5
2899,one medium yellow circle is next to one small pink diamond,circle,yellow,medium,next to,diamond,pink,small,3
2900,an orange diamond is next to a purple rectangle,diamond,orange,large,next to,rectangle,purple,small,4
2901,one medium yellow square is below one large purple pentagon,square,yellow,medium,below,pentagon,purple,large,3
2902,there is a small blue oval next to a small yellow rectangle,oval,blue,small,next to,rectangle,yellow,small,2
2903,a medium red pentagon is inside a large grey square,pentagon,red,medium,inside,square,grey,large,1
2904,a medium hexagon is to the right of a medium circle,hexagon,brown,medium,to the right of,circle,purple,medium,5
2905,there is a large orange circle below a medium grey pentagon,circle,orange,large,below,pentagon,grey,medium,2
2906,a medium grey hexagon is positioned to the right of a large green rectangle,hexagon,grey,medium,to the right of,rectangle,green,large,6
2907,a large purple diamond is positioned to the left of a small orange triangle,diamond,purple,large,to the left of,triangle,orange,small,6
2908,a large circle is below a small pentagon,circle,yellow,large,below,pentagon,yellow,small,5
2909,a medium triangle is above a small diamond,triangle,purple,medium,above,diamond,orange,small,5
2910,one small orange square is above one large purple hexagon,square,orange,small,above,hexagon,purple,large,3
2911,a small red triangle is positioned to the right of a small red triangle,triangle,red,small,to the right of,triangle,red,small,6
2912,a large yellow hexagon is to the right of a large green triangle,hexagon,yellow,large,to the right of,triangle,green,large,1
2913,there is a medium red pentagon next to a small green triangle,pentagon,red,medium,next to,triangle,green,small,2
2914,a medium yellow diamond is above a large blue hexagon,diamond,yellow,medium,above,hexagon,blue,large,1
2915,one medium green rectangle is inside one large orange oval,rectangle,green,medium,inside,oval,orange,large,3
2916,a medium purple diamond is positioned to the left of a medium blue diamond,diamond,purple,medium,to the left of,diamond,blue,medium,6
2917,a small red pentagon is inside a large grey triangle,pentagon,red,small,inside,triangle,grey,large,1
2918,there is a large grey circle above a large grey rectangle,circle,grey,large,above,rectangle,grey,large,2
2919,there is a small orange oval below a large pink oval,oval,orange,small,below,oval,pink,large,2
2920,a medium orange triangle is positioned next to a medium red diamond,triangle,orange,medium,next to,diamond,red,medium,6
2921,there is a medium purple pentagon to the right of a large yellow square,pentagon,purple,medium,to the right of,square,yellow,large,2
2922,a large blue triangle is positioned above a small grey oval,triangle,blue,large,above,oval,grey,small,6
2923,one large brown oval is to the right of one small pink square,oval,brown,large,to the right of,square,pink,small,3
2924,a purple hexagon is inside a red circle,hexagon,purple,medium,inside,circle,red,large,4
2925,a large red oval is to the left of a medium purple pentagon,oval,red,large,to the left of,pentagon,purple,medium,1
2926,an orange oval is to the right of a yellow circle,oval,orange,medium,to the right of,circle,yellow,medium,4
2927,there is a medium blue square to the right of a medium green hexagon,square,blue,medium,to the right of,hexagon,green,medium,2
2928,there is a small purple square to the left of a small blue hexagon,square,purple,small,to the left of,hexagon,blue,small,2
2929,a large orange square is to the right of a medium brown triangle,square,orange,large,to the right of,triangle,brown,medium,1
2930,one small green oval is to the right of one medium pink hexagon,oval,green,small,to the right of,hexagon,pink,medium,3
2931,one medium green circle is next to one small blue hexagon,circle,green,medium,next to,hexagon,blue,small,3
2932,one medium yellow square is below one medium red rectangle,square,yellow,medium,below,rectangle,red,medium,3
2933,a small brown pentagon is positioned above a small blue pentagon,pentagon,brown,small,above,pentagon,blue,small,6
2934,there is a large pink diamond below a small yellow circle,diamond,pink,large,below,circle,yellow,small,2
2935,there is a medium pink oval to the left of a small grey square,oval,pink,medium,to the left of,square,grey,small,2
2936,there is a medium yellow circle next to a large orange diamond,circle,yellow,medium,next to,diamond,orange,large,2
2937,a small pink hexagon is next to a medium green oval,hexagon,pink,small,next to,oval,green,medium,1
2938,a medium triangle is to the right of a large circle,triangle,blue,medium,to the right of,circle,blue,large,5
2939,a medium blue triangle is inside a large yellow oval,triangle,blue,medium,inside,oval,yellow,large,1
2940,a large circle is next to a small circle,circle,green,large,next to,circle,purple,small,5
2941,one large red hexagon is to the left of one small green rectangle,hexagon,red,large,to the left of,rectangle,green,small,3
2942,a yellow rectangle is inside an orange diamond,rectangle,yellow,small,inside,diamond,orange,medium,4
2943,a medium purple circle is inside a large yellow oval,circle,purple,medium,inside,oval,yellow,large,1
2944,a small oval is next to a small square,oval,grey,small,next to,square,orange,small,5
2945,a large orange circle is positioned to the right of a large brown square,circle,orange,large,to the right of,square,brown,large,6
2946,a purple circle is inside a red hexagon,circle,purple,medium,inside,hexagon,red,large,4
2947,a medium square is below a small hexagon,square,pink,medium,below,hexagon,yellow,small,5
2948,a large oval is below a small diamond,oval,yellow,large,below,diamond,green,small,5
2949,one large brown hexagon is to the left of one medium red pentagon,hexagon,brown,large,to the left of,pentagon,red,medium,3
2950,a medium grey square is above a small brown triangle,square,grey,medium,above,triangle,brown,small,1
2951,a large oval is to the left of a medium hexagon,oval,pink,large,to the left of,hexagon,red,medium,5
2952,a medium pentagon is inside a large triangle,pentagon,orange,medium,inside,triangle,grey,large,5
2953,a large blue hexagon is above a small yellow triangle,hexagon,blue,large,above,triangle,yellow,small,1
2954,a large brown triangle is to the left of a large purple triangle,triangle,brown,large,to the left of,triangle,purple,large,1
2955,a small grey triangle is positioned above a small red diamond,triangle,grey,small,above,diamond,red,small,6
2956,a small red triangle is positioned inside a medium orange circle,triangle,red,small,inside,circle,orange,medium,6
2957,a red diamond is to the right of an orange triangle,diamond,red,small,to the right of,triangle,orange,small,4
2958,a large grey diamond is below a medium green pentagon,diamond,grey,large,below,pentagon,green,medium,1
2959,a medium triangle is inside a large hexagon,triangle,purple,medium,inside,hexagon,purple,large,5
2960,one medium orange circle is next to one medium red diamond,circle,orange,medium,next to,diamond,red,medium,3
2961,a large yellow rectangle is to the left of a large brown diamond,rectangle,yellow,large,to the left of,diamond,brown,large,1
2962,a small pink diamond is to the left of a large blue oval,diamond,pink,small,to the left of,oval,blue,large,1
2963,a small pentagon is inside a medium diamond,pentagon,pink,small,inside,diamond,blue,medium,5
2964,a medium pink circle is to the right of a medium pink circle,circle,pink,medium,to the right of,circle,pink,medium,1
2965,there is a large orange hexagon to the left of a small pink rectangle,hexagon,orange,large,to the left of,rectangle,pink,small,2
2966,a brown oval is inside a yellow square,oval,brown,small,inside,square,yellow,medium,4
2967,a large circle is to the left of a small rectangle,circle,brown,large,to the left of,rectangle,yellow,small,5
2968,there is a medium grey circle to the right of a medium pink circle,circle,grey,medium,to the right of,circle,pink,medium,2
2969,a medium brown square is positioned to the left of a medium red rectangle,square,brown,medium,to the left of,rectangle,red,medium,6
2970,one medium green square is next to one large grey rectangle,square,green,medium,next to,rectangle,grey,large,3
2971,a large grey rectangle is to the left of a small brown diamond,rectangle,grey,large,to the left of,diamond,brown,small,1
2972,a large brown rectangle is positioned to the left of a medium red diamond,rectangle,brown,large,to the left of,diamond,red,medium,6
2973,there is a small pink square to the left of a medium pink diamond,square,pink,small,to the left of,diamond,pink,medium,2
2974,a small rectangle is to the right of a large hexagon,rectangle,green,small,to the right of,hexagon,yellow,large,5
2975,a large green triangle is next to a medium green triangle,triangle,green,large,next to,triangle,green,medium,1
2976,there is a medium green diamond to the right of a large pink pentagon,diamond,green,medium,to the right of,pentagon,pink,large,2
2977,a medium pink triangle is to the right of a medium brown circle,triangle,pink,medium,to the right of,circle,brown,medium,1
2978,a medium square is to the left of a large rectangle,square,red,medium,to the left of,rectangle,grey,large,5
2979,a large brown circle is to the left of a large orange rectangle,circle,brown,large,to the left of,rectangle,orange,large,1
2980,there is a large green pentagon to the left of a small brown diamond,pentagon,green,large,to the left of,diamond,brown,small,2
2981,a large hexagon is below a small triangle,hexagon,red,large,below,triangle,red,small,5
2982,a medium circle is inside a large oval,circle,purple,medium,inside,oval,yellow,large,5
2983,a small purple circle is positioned to the left of a large grey square,circle,purple,small,to the left of,square,grey,large,6
2984,a red circle is above a purple rectangle,circle,red,medium,above,rectangle,purple,small,4
2985,a large square is to the left of a large square,square,orange,large,to the left of,square,blue,large,5
2986,a large pentagon is below a small hexagon,pentagon,yellow,large,below,hexagon,green,small,5
2987,a large orange diamond is positioned below a small grey circle,diamond,orange,large,below,circle,grey,small,6
2988,there is a large purple triangle above a large grey rectangle,triangle,purple,large,above,rectangle,grey,large,2
2989,there is a small red oval below a medium orange triangle,oval,red,small,below,triangle,orange,medium,2
2990,there is a medium yellow rectangle to the right of a small red pentagon,rectangle,yellow,medium,to the right of,pentagon,red,small,2
2991,a green hexagon is below a purple pentagon,hexagon,green,medium,below,pentagon,purple,large,4
2992,a large circle is below a small diamond,circle,grey,large,below,diamond,pink,small,5
2993,a small diamond is above a large pentagon,diamond,red,small,above,pentagon,red,large,5
2994,a medium oval is below a medium pentagon,oval,purple,medium,below,pentagon,purple,medium,5
2995,a grey circle is above an orange circle,circle,grey,large,above,circle,orange,small,4
2996,one small pink circle is above one medium brown oval,circle,pink,small,above,oval,brown,medium,3
2997,one medium grey pentagon is to the left of one small purple square,pentagon,grey,medium,to the left of,square,purple,small,3
2998,there is a large green circle below a large grey triangle,circle,green,large,below,triangle,grey,large,2
2999,a medium orange oval is next to a medium blue oval,oval,orange,medium,next to,oval,blue,medium,1
3000,a small pentagon is next to a large circle,pentagon,green,small,next to,circle,blue,large,5
3001,a grey diamond is to the right of a purple diamond,diamond,grey,medium,to the right of,diamond,purple,small,4
3002,a green square is to the right of a purple triangle,square,green,medium,to the right of,triangle,purple,medium,4
3003,a medium grey circle is positioned to the right of a small purple square,circle,grey,medium,to the right of,square,purple,small,6
3004,a small yellow circle is positioned inside a large yellow square,circle,yellow,small,inside,square,yellow,large,6
3005,a small triangle is inside a large square,triangle,yellow,small,inside,square,red,large,5
3006,a medium red pentagon is to the right of a small grey triangle,pentagon,red,medium,to the right of,triangle,grey,small,1
3007,there is a small pink hexagon inside a large orange triangle,hexagon,pink,small,inside,triangle,orange,large,2
3008,a red triangle is to the right of a blue oval,triangle,red,large,to the right of,oval,blue,medium,4
3009,a small brown triangle is next to a small green pentagon,triangle,brown,small,next to,pentagon,green,small,1
3010,a large grey hexagon is to the right of a large blue square,hexagon,grey,large,to the right of,square,blue,large,1
3011,a small green triangle is positioned below a medium red diamond,triangle,green,small,below,diamond,red,medium,6
3012,a red triangle is below a brown circle,triangle,red,small,below,circle,brown,small,4
3013,one large blue pentagon is to the left of one large brown pentagon,pentagon,blue,large,to the left of,pentagon,brown,large,3
3014,one medium brown triangle is below one large purple triangle,triangle,brown,medium,below,triangle,purple,large,3
3015,one medium red rectangle is below one medium orange hexagon,rectangle,red,medium,below,hexagon,orange,medium,3
3016,there is a medium pink circle inside a large blue square,circle,pink,medium,inside,square,blue,large,2
3017,a small rectangle is to the right of a small triangle,rectangle,yellow,small,to the right of,triangle,brown,small,5
3018,a large orange rectangle is positioned to the left of a small green diamond,rectangle,orange,large,to the left of,diamond,green,small,6
3019,there is a medium pink pentagon to the left of a medium green circle,pentagon,pink,medium,to the left of,circle,green,medium,2
3020,a small red circle is positioned above a large grey circle,circle,red,small,above,circle,grey,large,6
3021,one large yellow circle is to the left of one medium yellow diamond,circle,yellow,large,to the left of,diamond,yellow,medium,3
3022,a purple oval is to the left of a green square,oval,purple,small,to the left of,square,green,small,4
3023,a large orange oval is next to a small red oval,oval,orange,large,next to,oval,red,small,1
3024,a red triangle is below an orange circle,triangle,red,large,below,circle,orange,small,4
3025,there is a medium orange oval next to a small red triangle,oval,orange,medium,next to,triangle,red,small,2
3026,a large red pentagon is positioned to the left of a medium green oval,pentagon,red,large,to the left of,oval,green,medium,6
3027,a grey rectangle is inside a grey pentagon,rectangle,grey,small,inside,pentagon,grey,large,4
3028,a green triangle is inside an orange diamond,triangle,green,medium,inside,diamond,orange,large,4
3029,a red oval is next to an orange circle,oval,red,small,next to,circle,orange,medium,4
3030,there is a small orange square inside a medium grey circle,square,orange,small,inside,circle,grey,medium,2
3031,there is a medium orange pentagon above a small grey diamond,pentagon,orange,medium,above,diamond,grey,small,2
3032,there is a large blue circle to the left of a medium blue pentagon,circle,blue,large,to the left of,pentagon,blue,medium,2
3033,a small green rectangle is below a large pink triangle,rectangle,green,small,below,triangle,pink,large,1
3034,a medium red square is inside a large purple circle,square,red,medium,inside,circle,purple,large,1
3035,a large brown triangle is to the left of a medium red hexagon,triangle,brown,large,to the left of,hexagon,red,medium,1
3036,one large grey pentagon is below one small yellow diamond,pentagon,grey,large,below,diamond,yellow,small,3
3037,a grey rectangle is next to a yellow square,rectangle,grey,small,next to,square,yellow,small,4
3038,there is a large green rectangle above a medium pink hexagon,rectangle,green,large,above,hexagon,pink,medium,2
3039,there is a small yellow triangle next to a large pink circle,triangle,yellow,small,next to,circle,pink,large,2
3040,there is a large blue pentagon to the right of a small yellow oval,pentagon,blue,large,to the right of,oval,yellow,small,2
3041,a medium triangle is above a large hexagon,triangle,blue,medium,above,hexagon,red,large,5
3042,there is a medium red oval inside a large purple circle,oval,red,medium,inside,circle,purple,large,2
3043,there is a medium pink circle above a medium pink pentagon,circle,pink,medium,above,pentagon,pink,medium,2
3044,a small green triangle is to the right of a large red oval,triangle,green,small,to the right of,oval,red,large,1
3045,a small grey pentagon is positioned to the right of a small red square,pentagon,grey,small,to the right of,square,red,small,6
3046,there is a large orange circle next to a medium purple diamond,circle,orange,large,next to,diamond,purple,medium,2
3047,a medium pink circle is inside a large purple hexagon,circle,pink,medium,inside,hexagon,purple,large,1
3048,there is a medium red oval inside a large orange oval,oval,red,medium,inside,oval,orange,large,2
3049,a medium orange oval is positioned to the left of a small pink oval,oval,orange,medium,to the left of,oval,pink,small,6
3050,one medium red hexagon is inside one large pink diamond,hexagon,red,medium,inside,diamond,pink,large,3
3051,one medium brown oval is inside one large blue circle,oval,brown,medium,inside,circle,blue,large,3
3052,there is a medium brown rectangle to the right of a large brown triangle,rectangle,brown,medium,to the right of,triangle,brown,large,2
3053,one large orange circle is to the right of one medium purple rectangle,circle,orange,large,to the right of,rectangle,purple,medium,3
3054,a medium triangle is below a medium circle,triangle,grey,medium,below,circle,brown,medium,5
3055,a medium pink triangle is below a large pink pentagon,triangle,pink,medium,below,pentagon,pink,large,1
3056,an orange hexagon is to the right of a green diamond,hexagon,orange,large,to the right of,diamond,green,small,4
3057,a medium brown hexagon is inside a large brown square,hexagon,brown,medium,inside,square,brown,large,1
3058,there is a small red diamond next to a large blue hexagon,diamond,red,small,next to,hexagon,blue,large,2
3059,a medium triangle is below a medium diamond,triangle,blue,medium,below,diamond,purple,medium,5
3060,one medium grey rectangle is below one medium purple triangle,rectangle,grey,medium,below,triangle,purple,medium,3
3061,there is a medium green triangle next to a medium brown hexagon,triangle,green,medium,next to,hexagon,brown,medium,2
3062,there is a medium yellow pentagon to the right of a large yellow oval,pentagon,yellow,medium,to the right of,oval,yellow,large,2
3063,a yellow rectangle is above a grey circle,rectangle,yellow,medium,above,circle,grey,medium,4
3064,there is a small green square next to a large pink pentagon,square,green,small,next to,pentagon,pink,large,2
3065,a large yellow rectangle is positioned below a large grey hexagon,rectangle,yellow,large,below,hexagon,grey,large,6
3066,a medium oval is to the right of a medium square,oval,orange,medium,to the right of,square,brown,medium,5
3067,a small rectangle is next to a medium triangle,rectangle,green,small,next to,triangle,purple,medium,5
3068,a medium diamond is above a small pentagon,diamond,yellow,medium,above,pentagon,brown,small,5
3069,there is a large pink rectangle to the left of a medium green hexagon,rectangle,pink,large,to the left of,hexagon,green,medium,2
3070,a medium diamond is above a large triangle,diamond,red,medium,above,triangle,red,large,5
3071,a small triangle is below a small diamond,triangle,brown,small,below,diamond,yellow,small,5
3072,there is a small yellow oval next to a large red square,oval,yellow,small,next to,square,red,large,2
3073,a large triangle is below a small oval,triangle,green,large,below,oval,yellow,small,5
3074,there is a small grey square below a small green hexagon,square,grey,small,below,hexagon,green,small,2
3075,one large green hexagon is next to one medium grey pentagon,hexagon,green,large,next to,pentagon,grey,medium,3
3076,a small pink pentagon is positioned next to a small red rectangle,pentagon,pink,small,next to,rectangle,red,small,6
3077,there is a medium orange rectangle inside a large green circle,rectangle,orange,medium,inside,circle,green,large,2
3078,a medium yellow pentagon is to the left of a medium purple hexagon,pentagon,yellow,medium,to the left of,hexagon,purple,medium,1
3079,a brown square is to the left of a yellow pentagon,square,brown,large,to the left of,pentagon,yellow,small,4
3080,there is a large orange hexagon below a medium grey rectangle,hexagon,orange,large,below,rectangle,grey,medium,2
3081,there is a small grey hexagon inside a medium green circle,hexagon,grey,small,inside,circle,green,medium,2
3082,a purple diamond is next to a purple rectangle,diamond,purple,medium,next to,rectangle,purple,medium,4
3083,a red oval is next to a grey diamond,oval,red,small,next to,diamond,grey,large,4
3084,one small brown diamond is inside one large purple rectangle,diamond,brown,small,inside,rectangle,purple,large,3
3085,a grey square is to the right of a pink circle,square,grey,large,to the right of,circle,pink,large,4
3086,a large blue pentagon is above a large purple hexagon,pentagon,blue,large,above,hexagon,purple,large,1
3087,a small pink oval is positioned above a small red circle,oval,pink,small,above,circle,red,small,6
3088,a medium hexagon is to the right of a large diamond,hexagon,grey,medium,to the right of,diamond,blue,large,5
3089,a medium grey circle is inside a large purple oval,circle,grey,medium,inside,oval,purple,large,1
3090,a medium square is next to a large circle,square,green,medium,next to,circle,grey,large,5
3091,there is a large green triangle below a small red diamond,triangle,green,large,below,diamond,red,small,2
3092,there is a large brown pentagon to the left of a small brown circle,pentagon,brown,large,to the left of,circle,brown,small,2
3093,a medium oval is next to a medium hexagon,oval,orange,medium,next to,hexagon,orange,medium,5
3094,a brown rectangle is above a red circle,rectangle,brown,small,above,circle,red,small,4
3095,a small pink diamond is to the right of a large yellow hexagon,diamond,pink,small,to the right of,hexagon,yellow,large,1
3096,there is a medium brown rectangle to the right of a large green rectangle,rectangle,brown,medium,to the right of,rectangle,green,large,2
3097,one small purple circle is next to one medium orange pentagon,circle,purple,small,next to,pentagon,orange,medium,3
3098,one medium brown pentagon is next to one medium yellow pentagon,pentagon,brown,medium,next to,pentagon,yellow,medium,3
3099,a medium red diamond is to the left of a large green diamond,diamond,red,medium,to the left of,diamond,green,large,1
3100,a medium orange triangle is above a medium brown pentagon,triangle,orange,medium,above,pentagon,brown,medium,1
3101,a small oval is above a medium oval,oval,orange,small,above,oval,green,medium,5
3102,a small triangle is above a small square,triangle,orange,small,above,square,yellow,small,5
3103,one medium grey triangle is above one small brown square,triangle,grey,medium,above,square,brown,small,3
3104,a medium grey hexagon is to the left of a medium orange diamond,hexagon,grey,medium,to the left of,diamond,orange,medium,1
3105,a large diamond is to the left of a medium hexagon,diamond,pink,large,to the left of,hexagon,green,medium,5
3106,a medium rectangle is to the left of a small circle,rectangle,green,medium,to the left of,circle,yellow,small,5
3107,a medium yellow square is positioned below a large red diamond,square,yellow,medium,below,diamond,red,large,6
3108,a medium yellow diamond is inside a large orange oval,diamond,yellow,medium,inside,oval,orange,large,1
3109,a large brown triangle is positioned below a medium purple hexagon,triangle,brown,large,below,hexagon,purple,medium,6
3110,a medium pink rectangle is to the right of a medium yellow diamond,rectangle,pink,medium,to the right of,diamond,yellow,medium,1
3111,a medium green oval is positioned inside a large yellow hexagon,oval,green,medium,inside,hexagon,yellow,large,6
3112,a large blue oval is positioned above a medium red circle,oval,blue,large,above,circle,red,medium,6
3113,a small blue pentagon is positioned next to a large pink circle,pentagon,blue,small,next to,circle,pink,large,6
3114,a small hexagon is to the right of a medium hexagon,hexagon,brown,small,to the right of,hexagon,orange,medium,5
3115,one medium blue circle is inside one large pink rectangle,circle,blue,medium,inside,rectangle,pink,large,3
3116,there is a small yellow oval inside a large purple circle,oval,yellow,small,inside,circle,purple,large,2
3117,a large yellow rectangle is to the right of a large grey hexagon,rectangle,yellow,large,to the right of,hexagon,grey,large,1
3118,a small grey triangle is inside a large red triangle,triangle,grey,small,inside,triangle,red,large,1
3119,a small orange triangle is positioned below a small brown circle,triangle,orange,small,below,circle,brown,small,6
3120,a medium grey oval is positioned to the right of a medium red hexagon,oval,grey,medium,to the right of,hexagon,red,medium,6
3121,a large purple pentagon is positioned to the right of a medium pink pentagon,pentagon,purple,large,to the right of,pentagon,pink,medium,6
3122,a small yellow triangle is positioned inside a large red pentagon,triangle,yellow,small,inside,pentagon,red,large,6
3123,a large pink circle is positioned to the left of a medium brown rectangle,circle,pink,large,to the left of,rectangle,brown,medium,6
3124,a medium green triangle is positioned inside a large pink rectangle,triangle,green,medium,inside,rectangle,pink,large,6
3125,a medium purple triangle is positioned above a large yellow rectangle,triangle,purple,medium,above,rectangle,yellow,large,6
3126,a large pink circle is above a large grey triangle,circle,pink,large,above,triangle,grey,large,1
3127,a small hexagon is above a large oval,hexagon,purple,small,above,oval,grey,large,5
3128,a large rectangle is above a medium diamond,rectangle,blue,large,above,diamond,blue,medium,5
3129,a medium rectangle is inside a large hexagon,rectangle,red,medium,inside,hexagon,brown,large,5
3130,one medium red hexagon is to the left of one large green hexagon,hexagon,red,medium,to the left of,hexagon,green,large,3
3131,a medium pentagon is to the left of a large circle,pentagon,orange,medium,to the left of,circle,orange,large,5
3132,there is a small pink square next to a medium grey square,square,pink,small,next to,square,grey,medium,2
3133,there is a small blue triangle to the right of a large orange diamond,triangle,blue,small,to the right of,diamond,orange,large,2
3134,a large triangle is next to a small pentagon,triangle,grey,large,next to,pentagon,green,small,5
3135,a medium yellow rectangle is inside a large pink oval,rectangle,yellow,medium,inside,oval,pink,large,1
3136,one small green oval is above one medium grey triangle,oval,green,small,above,triangle,grey,medium,3
3137,a large pentagon is below a small circle,pentagon,grey,large,below,circle,blue,small,5
3138,one large green circle is above one small grey pentagon,circle,green,large,above,pentagon,grey,small,3
3139,a medium red triangle is positioned above a small yellow diamond,triangle,red,medium,above,diamond,yellow,small,6
3140,one large green triangle is next to one medium orange pentagon,triangle,green,large,next to,pentagon,orange,medium,3
3141,there is a medium blue rectangle to the right of a large purple circle,rectangle,blue,medium,to the right of,circle,purple,large,2
3142,a pink rectangle is inside a grey triangle,rectangle,pink,small,inside,triangle,grey,medium,4
3143,there is a small orange diamond to the right of a small grey hexagon,diamond,orange,small,to the right of,hexagon,grey,small,2
3144,a small rectangle is to the left of a medium square,rectangle,brown,small,to the left of,square,brown,medium,5
3145,a large rectangle is above a large diamond,rectangle,pink,large,above,diamond,orange,large,5
3146,there is a large purple square next to a small blue diamond,square,purple,large,next to,diamond,blue,small,2
3147,one large red pentagon is to the left of one medium orange circle,pentagon,red,large,to the left of,circle,orange,medium,3
3148,a large purple oval is next to a medium brown circle,oval,purple,large,next to,circle,brown,medium,1
3149,a large yellow pentagon is positioned above a medium green pentagon,pentagon,yellow,large,above,pentagon,green,medium,6
3150,a yellow rectangle is above a green hexagon,rectangle,yellow,large,above,hexagon,green,medium,4
3151,a small brown triangle is positioned inside a medium grey circle,triangle,brown,small,inside,circle,grey,medium,6
3152,there is a small orange rectangle below a large brown triangle,rectangle,orange,small,below,triangle,brown,large,2
3153,a medium blue hexagon is positioned inside a large blue square,hexagon,blue,medium,inside,square,blue,large,6
3154,there is a small grey triangle next to a small orange pentagon,triangle,grey,small,next to,pentagon,orange,small,2
3155,one medium red rectangle is above one large pink hexagon,rectangle,red,medium,above,hexagon,pink,large,3
3156,a brown triangle is inside a red circle,triangle,brown,small,inside,circle,red,large,4
3157,a large square is above a small hexagon,square,pink,large,above,hexagon,green,small,5
3158,one large purple hexagon is below one medium grey rectangle,hexagon,purple,large,below,rectangle,grey,medium,3
3159,a small yellow hexagon is inside a medium blue square,hexagon,yellow,small,inside,square,blue,medium,1
3160,a medium square is below a large pentagon,square,blue,medium,below,pentagon,grey,large,5
3161,one large blue triangle is below one medium blue pentagon,triangle,blue,large,below,pentagon,blue,medium,3
3162,a small red triangle is below a medium pink pentagon,triangle,red,small,below,pentagon,pink,medium,1
3163,a small green triangle is to the right of a large yellow rectangle,triangle,green,small,to the right of,rectangle,yellow,large,1
3164,a small orange triangle is to the left of a small yellow pentagon,triangle,orange,small,to the left of,pentagon,yellow,small,1
3165,one large yellow rectangle is above one small yellow circle,rectangle,yellow,large,above,circle,yellow,small,3
3166,one large orange pentagon is to the left of one medium orange rectangle,pentagon,orange,large,to the left of,rectangle,orange,medium,3
